id,year_birth,education,marital_status,income,kidhome,teenhome,dt_customer,recency,mntwines,mntfruits,mntmeatproducts,mntfishproducts,mntsweetproducts,mntgoldprods,numdealspurchases,numwebpurchases,numcatalogpurchases,numstorepurchases,numwebvisitsmonth,acceptedcmp3,acceptedcmp4,acceptedcmp5,acceptedcmp1,acceptedcmp2,response,complain,country,age,total_spend,total_purchases
7488,1963,Master,Single,0.0,0,1,,30,420,15,186,151,38,15,3,5,3,13,3,0,0,0,0,0,0,0,SP,62,825,21
5289,1975,2n Cycle,Single,0.0,1,1,,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,0,AUS,50,72,4
347,1976,Graduation,Divorced,0.0,0,1,,30,229,27,71,13,3,34,4,7,1,5,9,0,0,0,0,0,0,0,CA,49,377,13
5236,1979,Graduation,Together,0.0,0,1,,30,1230,0,396,232,178,158,1,10,2,8,5,0,1,1,1,0,0,0,SP,46,2194,20
9478,1985,Graduation,Single,0.0,1,0,,30,91,64,128,65,3,50,2,4,3,6,3,0,0,0,0,0,0,0,SP,40,401,13
477,1986,Graduation,Married,0.0,0,0,,31,1060,61,835,80,20,101,1,4,7,10,1,1,0,1,1,1,1,0,SP,39,2157,21
7411,1964,PhD,Married,0.0,1,1,,31,11,0,5,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,SA,61,17,4
3107,1976,Graduation,Together,0.0,0,1,,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,AUS,49,350,12
7437,1988,Graduation,Single,0.0,1,0,,31,13,0,8,2,1,5,1,1,0,4,3,0,0,0,0,0,0,0,AUS,37,29,5
255,1951,Graduation,Divorced,0.0,1,1,,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,0,1,SP,74,21,4
3790,1956,Graduation,Together,0.0,2,1,,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,0,SA,69,15,3
749,1981,Graduation,Together,0.0,1,0,,31,46,7,59,2,4,27,2,3,1,3,6,1,0,0,0,0,1,0,SP,44,145,7
1503,1976,PhD,Together,0.0,1,1,,31,85,1,16,2,1,2,0,0,0,1,1,0,0,0,0,0,0,0,SP,49,107,1
8650,1978,Graduation,Widow,0.0,1,1,,31,5,6,10,6,5,10,1,1,0,3,4,0,0,0,0,0,0,0,SP,47,42,4
607,1955,2n Cycle,Divorced,0.0,0,1,,31,302,29,131,32,0,27,6,8,1,7,8,0,0,0,0,0,0,0,IND,70,521,16
1008,1981,PhD,Together,0.0,0,0,,31,728,17,133,11,8,124,1,7,3,13,6,1,0,0,0,0,0,0,GER,44,1021,23
9396,1978,PhD,Married,0.0,1,0,,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,SA,47,25,3
933,1978,PhD,Married,0.0,1,0,,31,9,0,6,4,1,5,1,1,0,2,9,0,0,0,0,0,0,0,SP,47,25,3
5710,1970,Graduation,Together,0.0,0,1,,31,110,0,5,2,0,3,2,2,1,4,5,0,1,0,0,0,0,0,AUS,55,120,7
2882,1975,2n Cycle,Divorced,0.0,0,1,,31,711,28,142,49,18,47,2,3,2,9,8,0,0,0,0,0,0,0,SA,50,995,14
2379,1953,Graduation,Single,0.0,0,0,,31,778,44,499,95,73,146,2,3,4,5,7,0,0,0,0,0,1,0,SA,72,1635,12
5342,1976,Basic,Divorced,0.0,1,0,,31,0,1,3,10,6,9,2,1,0,3,8,0,0,0,0,0,0,0,CA,49,29,4
3262,1958,Graduation,Single,0.0,0,0,,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,1,0,SP,67,1655,24
5832,1960,2n Cycle,Together,0.0,0,0,,32,493,183,352,184,23,28,0,3,5,13,0,0,0,0,0,0,0,0,SP,65,1263,21
5025,1979,Graduation,Single,0.0,1,0,,32,23,17,23,43,20,9,1,2,1,4,3,0,0,0,0,0,0,0,SP,46,135,7
569,1991,Graduation,Single,0.0,0,0,,32,704,129,853,120,74,111,1,5,6,7,2,0,1,1,1,0,1,0,SP,34,1991,18
3102,1981,2n Cycle,Together,0.0,1,0,,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,0,CA,44,32,4
9449,1958,PhD,Single,0.0,0,1,,32,415,5,124,15,35,11,1,5,2,11,3,0,0,0,0,0,0,0,SA,67,605,18
8104,1951,PhD,Married,0.0,0,0,,32,241,0,12,0,0,25,1,5,1,5,7,0,0,0,0,0,0,0,SP,74,278,11
75,1982,2n Cycle,Together,0.0,0,0,,32,34,11,137,179,61,45,1,8,1,5,8,0,0,0,0,0,0,0,US,43,467,14
6421,1961,Graduation,Together,0.0,0,0,,32,1050,178,555,77,138,118,1,4,7,9,1,0,0,0,1,0,0,0,SP,64,2116,20
3037,1983,PhD,Married,0.0,0,0,,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,CA,42,410,14
4698,1983,PhD,Married,0.0,0,0,,32,135,46,92,65,61,11,2,5,2,7,5,0,0,0,0,0,0,0,SP,42,410,14
948,1971,Graduation,Single,0.0,1,0,,32,4,7,7,6,4,13,3,1,2,2,5,0,0,0,0,0,0,0,SP,54,41,5
6177,1985,PhD,Married,0.0,1,0,,32,76,10,56,3,1,23,2,4,0,4,8,0,0,0,0,0,0,0,US,40,169,8
3517,1952,Graduation,Single,0.0,1,1,,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,1,0,SP,73,161,7
3491,1975,Graduation,Together,0.0,0,1,,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,US,50,1260,25
7610,1983,Graduation,Together,0.0,1,0,,32,275,0,86,10,23,66,5,6,3,5,8,0,0,0,0,0,0,0,SP,42,460,14
4377,1971,Graduation,Married,0.0,0,1,,32,254,10,44,30,10,227,2,7,3,3,7,1,0,0,0,0,0,0,CA,54,575,13
9850,1972,2n Cycle,Married,0.0,1,0,,32,3,6,7,0,0,3,1,0,0,3,7,0,0,0,0,0,0,0,SP,53,19,3
5544,1970,Graduation,Single,0.0,0,1,,32,957,40,175,158,53,107,2,7,8,5,5,0,1,0,0,0,0,0,SP,55,1490,20
6497,1960,Graduation,Married,0.0,0,1,,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,AUS,65,433,13
4543,1980,Graduation,Married,0.0,0,0,,32,777,129,573,216,21,203,1,2,7,9,4,0,0,1,0,0,0,0,SA,45,1919,18
5117,1963,2n Cycle,Married,0.0,0,0,,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,SP,62,576,16
1448,1963,Master,Married,0.0,1,2,,33,21,12,12,0,3,3,3,2,0,4,4,0,0,0,0,0,0,0,IND,62,51,6
6887,1967,Graduation,Single,0.0,1,1,,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,GER,58,564,17
7500,1967,Graduation,Single,0.0,1,1,,33,245,16,223,21,43,16,2,8,1,8,6,0,0,0,0,0,0,0,SP,58,564,17
2724,1981,Master,Single,0.0,1,0,,33,12,0,1,0,0,6,1,0,1,2,3,0,0,0,0,0,0,0,SP,44,19,3
2256,1973,Master,Married,0.0,1,1,,33,17,0,3,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,SP,52,21,4
1100,1960,Master,Together,0.0,1,2,,33,24,4,22,0,2,9,4,3,1,3,5,0,0,0,0,0,0,0,CA,65,61,7
7725,1965,2n Cycle,Married,0.0,0,0,,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,0,IND,60,641,15
2612,1987,Graduation,Married,0.0,0,0,,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,0,SA,38,1682,24
113,1951,Graduation,Married,0.0,1,1,,33,11,0,7,3,1,6,2,1,0,3,5,0,0,0,0,0,0,0,SP,74,28,4
2868,1949,PhD,Single,0.0,1,1,,33,20,1,28,3,3,2,3,2,0,3,8,0,0,0,0,0,1,0,US,76,57,5
4216,1981,Graduation,Single,0.0,0,0,,33,822,114,108,179,137,114,1,7,9,9,3,0,0,1,1,0,1,0,SP,44,1474,25
199,1962,Master,Single,0.0,0,0,,33,219,3,60,12,9,12,1,4,1,7,7,0,1,0,0,0,0,0,CA,63,315,12
359,1950,Graduation,Together,0.0,0,1,,33,373,14,83,6,9,19,3,8,2,6,7,0,0,0,0,0,0,1,SP,75,504,16
8842,1971,Graduation,Widow,0.0,1,1,,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,SP,54,44,5
2154,1971,Graduation,Widow,0.0,1,1,,33,15,0,12,7,3,7,3,2,0,3,7,0,0,0,0,0,0,0,SP,54,44,5
6050,1975,2n Cycle,Married,0.0,0,1,,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,0,IND,50,1513,22
9204,1970,Graduation,Widow,0.0,0,1,,33,371,159,194,58,106,141,4,4,3,6,3,0,0,0,0,0,0,0,SP,55,1029,13
4472,1970,PhD,Divorced,0.0,1,0,,34,23,0,8,6,2,18,1,1,1,3,2,0,0,0,0,0,0,0,AUS,55,57,5
6864,1989,Master,Divorced,0.0,0,0,,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,AUS,36,30,6
10617,1989,Master,Divorced,0.0,0,0,,34,8,4,10,2,2,4,2,3,0,3,5,0,0,0,0,0,0,0,SP,36,30,6
3924,1965,PhD,Divorced,0.0,0,1,,34,801,0,80,0,0,35,5,8,3,12,5,0,1,0,0,0,0,0,SA,60,916,23
5654,1972,Graduation,Married,0.0,2,1,,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,0,AUS,53,61,5
9216,1971,Graduation,Married,0.0,1,1,,34,23,2,11,3,1,4,2,2,0,3,6,0,0,0,0,0,0,0,CA,54,44,5
8086,1959,Graduation,Married,0.0,1,1,,34,48,0,2,0,0,5,2,2,0,3,7,0,0,0,0,0,0,0,SA,66,55,5
9097,1956,Graduation,Divorced,0.0,0,1,,34,244,8,32,7,2,50,4,3,1,8,4,0,0,0,0,0,0,0,SP,69,343,12
7631,1978,Master,Together,0.0,1,0,,34,562,58,168,43,16,142,1,5,7,10,3,0,0,0,0,0,0,0,IND,47,989,22
7275,1971,Master,Single,0.0,1,1,,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,US,54,131,7
8334,1971,Master,Single,0.0,1,1,,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,0,SP,54,131,7
1987,1987,Basic,Single,0.0,1,0,,34,1,10,11,19,3,15,2,2,0,3,6,0,0,0,0,0,0,0,SP,38,59,5
2281,1970,Graduation,Single,0.0,1,0,,34,4,3,7,0,3,11,1,1,0,2,7,1,0,0,0,0,0,0,GER,55,28,3
7034,1978,2n Cycle,Married,0.0,1,0,,34,8,7,9,13,6,12,2,2,0,3,8,0,0,0,0,0,0,0,CA,47,55,5
2797,1977,Graduation,Married,0.0,0,1,,34,707,20,171,65,60,50,1,9,7,9,5,0,0,0,0,0,0,0,SP,48,1073,25
3934,1966,Graduation,Married,0.0,0,1,,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,IND,59,608,16
2493,1966,Graduation,Married,0.0,0,1,,34,356,0,107,19,9,117,2,7,1,8,5,0,0,0,0,0,0,0,GER,59,608,16
3759,1958,Graduation,Together,0.0,0,2,,34,743,19,181,12,0,200,2,7,6,11,5,1,0,0,0,0,0,0,SP,67,1155,24
965,1971,Graduation,Divorced,0.0,0,1,,34,235,65,164,50,49,27,4,7,3,7,6,0,0,0,0,0,0,0,US,54,590,17
7378,1981,Master,Together,0.0,1,0,,34,393,5,136,7,5,27,5,10,1,6,9,1,0,0,0,0,0,0,SP,44,573,17
1859,1972,Master,Married,0.0,0,0,,34,721,111,925,97,18,18,1,7,6,5,5,0,0,0,0,0,1,0,GER,53,1890,18
6263,1968,Graduation,Together,0.0,1,2,,34,28,9,37,12,7,13,3,2,0,4,8,0,0,0,0,0,0,0,SP,57,106,6
2072,1969,PhD,Together,0.0,0,1,,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,1,0,CA,56,1064,15
8908,1959,Graduation,Married,0.0,0,0,,35,217,76,690,50,26,38,1,3,11,5,1,0,0,0,0,0,1,0,CA,66,1097,19
738,1981,2n Cycle,Single,0.0,1,1,,35,48,13,57,24,15,25,4,3,1,4,7,0,0,0,0,0,0,0,IND,44,182,8
10129,1966,Graduation,Together,0.0,0,0,,35,482,147,509,104,107,107,1,3,5,12,1,0,0,1,0,0,0,0,SP,59,1456,20
807,1969,Master,Together,0.0,1,1,,35,167,2,89,0,0,34,6,6,1,4,8,0,0,0,0,0,0,0,IND,56,292,11
3334,1951,Graduation,Married,0.0,0,0,,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,SP,74,2211,21
5423,1983,Graduation,Together,0.0,1,0,,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,0,SA,42,16,3
4426,1975,Graduation,Single,0.0,1,1,,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,US,50,527,15
10489,1973,Graduation,Married,0.0,0,0,,35,693,21,925,31,24,84,1,6,7,9,2,0,0,1,1,0,1,0,SA,52,1778,22
2570,1968,Graduation,Together,0.0,0,1,,35,691,7,61,10,0,46,4,10,4,7,8,0,1,0,0,1,1,0,SP,57,815,21
3834,1962,Graduation,Single,0.0,0,1,,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,0,US,63,861,21
590,1970,Master,Divorced,0.0,0,0,,35,816,66,549,216,66,99,1,5,6,4,3,0,0,0,0,0,1,0,SP,55,1812,15
4791,1980,Graduation,Together,0.0,1,1,,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,0,AUS,45,41,4
5304,1974,PhD,Single,0.0,1,0,,35,24,0,8,0,0,1,2,1,0,3,6,0,0,0,0,0,0,0,SA,51,33,4
2426,1964,PhD,Divorced,0.0,0,0,,35,483,74,114,169,37,18,1,5,10,13,3,0,0,0,0,0,1,0,SP,61,895,28
35,1987,Graduation,Married,0.0,1,0,,35,32,1,64,16,12,85,3,2,2,3,6,0,0,0,0,0,1,0,SP,38,210,7
8041,1971,PhD,Widow,0.0,0,1,,35,595,71,153,120,112,41,6,3,2,10,9,0,0,0,0,0,0,0,SA,54,1092,15
3584,1955,PhD,Single,0.0,0,0,,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,1,0,CA,70,1396,20
7718,1947,Master,Together,0.0,0,0,,36,244,51,270,101,0,45,1,1,3,5,1,0,0,0,0,0,0,0,SP,78,711,9
8605,1964,PhD,Together,0.0,1,1,,36,48,0,14,0,0,6,2,2,0,3,6,0,0,0,0,0,0,0,SP,61,68,5
1646,1972,Basic,Married,0.0,1,0,,36,4,9,12,11,2,8,2,1,1,3,3,0,0,0,0,0,0,0,CA,53,46,5
9206,1968,Graduation,Together,0.0,0,1,,36,491,48,231,112,105,134,2,5,7,12,1,0,0,1,0,0,0,0,SP,57,1121,24
10757,1967,PhD,Divorced,0.0,1,0,,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,SP,58,13,3
6885,1977,Graduation,Divorced,0.0,1,0,,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,0,CA,48,55,5
907,1975,Graduation,Married,0.0,0,1,,36,254,6,71,4,0,27,5,5,1,7,5,0,0,0,0,0,0,0,SP,50,362,13
1150,1899,PhD,Together,0.0,0,0,,36,755,144,562,104,64,224,1,4,6,4,1,0,0,1,0,0,0,0,SP,126,1853,14
3867,1947,PhD,Together,0.0,0,1,,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,SP,78,1095,25
3859,1947,PhD,Together,0.0,0,1,,36,410,112,420,0,82,71,1,9,3,13,4,0,0,0,0,0,0,0,SA,78,1095,25
3265,1959,Graduation,Married,0.0,0,0,,36,21,1,9,7,3,5,1,1,0,3,6,0,0,0,0,0,0,0,SP,66,46,4
4418,1983,Master,Single,0.0,0,0,,36,671,47,655,145,111,15,1,7,5,12,2,0,0,0,0,0,1,0,CA,42,1644,24
4611,1970,Graduation,Together,0.0,0,0,,36,1009,181,104,202,21,207,0,9,8,13,3,0,0,1,1,0,1,0,SP,55,1724,30
4530,1948,Master,Widow,0.0,0,0,,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,1,0,GER,77,1930,20
7736,1986,Graduation,Married,0.0,1,0,,36,11,7,12,2,2,27,2,2,1,2,5,1,0,0,0,0,1,0,SP,39,61,5
9949,1976,Graduation,Married,0.0,0,2,,36,598,16,141,32,41,49,3,3,3,6,8,0,0,0,0,0,0,0,CA,49,877,12
942,1982,Graduation,Single,0.0,1,0,,36,139,13,78,20,13,36,3,7,1,3,9,0,0,0,0,0,1,0,SP,43,299,11
6181,1950,2n Cycle,Together,0.0,0,0,,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,0,US,75,939,26
7660,1973,PhD,Alone,0.0,1,1,,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,0,CA,52,49,4
2055,1973,PhD,Divorced,0.0,1,1,,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,SP,52,49,4
5107,1973,PhD,Divorced,0.0,1,1,,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,0,SP,52,49,4
1626,1973,PhD,Divorced,0.0,1,1,,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,1,0,SA,52,49,4
6428,1950,PhD,Widow,0.0,0,0,,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,SP,75,1130,16
9617,1951,Graduation,Single,0.0,0,0,,37,0,4,5,6,0,4,1,1,0,3,3,0,0,0,0,0,0,0,SA,74,19,4
4339,1970,PhD,Married,0.0,0,1,,37,702,17,151,0,8,35,5,5,6,12,2,0,0,0,0,0,0,0,AUS,55,913,23
7235,1975,2n Cycle,Married,0.0,1,0,,37,2,5,12,4,8,7,3,2,0,4,5,0,0,0,0,0,0,0,GER,50,38,6
8527,1965,Master,Together,0.0,1,1,,37,239,7,119,4,15,11,5,6,2,6,7,0,0,0,0,0,0,0,SP,60,395,14
1968,1971,Graduation,Widow,0.0,1,0,,37,5,1,5,10,0,7,1,1,0,2,7,0,0,0,0,0,0,0,SA,54,28,3
9862,1969,Graduation,Together,0.0,1,0,,37,1,6,7,11,5,3,2,2,0,3,6,0,0,0,0,0,0,0,CA,56,33,5
11075,1978,Graduation,Married,0.0,1,1,,37,183,2,64,7,2,12,4,3,3,5,4,0,0,0,0,0,0,0,CA,47,270,11
6658,1972,Graduation,Together,0.0,0,1,,37,771,51,154,54,10,154,7,11,2,12,6,0,0,0,0,0,0,0,SP,53,1194,25
4552,1991,Graduation,Married,0.0,0,0,,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,SP,34,393,11
10377,1958,Master,Together,0.0,0,1,,37,170,6,97,24,12,88,3,6,1,5,6,0,0,0,0,0,0,0,SP,67,397,12
5336,1971,Master,Together,0.0,1,0,,37,39,1,9,2,0,8,0,1,0,1,1,0,0,0,0,0,0,0,SP,54,59,2
10350,1950,PhD,Married,0.0,2,1,,37,33,0,5,0,0,0,1,1,0,3,4,0,0,0,0,0,0,0,SP,75,38,4
11071,1984,Graduation,Single,0.0,0,0,,37,450,133,951,173,0,216,1,3,6,6,1,0,0,0,0,0,1,0,CA,41,1923,15
11100,1972,Graduation,Divorced,0.0,1,1,,37,51,2,7,0,1,2,2,2,0,3,7,0,0,0,0,0,0,0,CA,53,63,5
6516,1989,Basic,Married,0.0,1,0,,37,0,0,1,7,4,6,1,1,0,2,7,0,0,0,0,0,0,0,AUS,36,18,3
1734,1968,PhD,Together,0.0,2,1,,37,59,0,11,4,2,5,4,3,0,4,7,0,0,0,0,0,0,0,SA,57,81,7
2131,1959,PhD,Divorced,0.0,0,1,,37,1063,89,102,16,12,25,4,9,4,6,6,0,0,0,0,0,0,0,SP,66,1307,19
6439,1958,Graduation,Married,0.0,0,1,,37,789,0,133,0,28,152,7,11,5,8,7,0,0,0,0,0,0,0,SA,67,1102,24
10591,1969,Graduation,Widow,0.0,0,1,,37,63,10,83,7,19,19,2,4,1,4,7,0,0,0,0,0,0,0,SP,56,201,9
9797,1956,Graduation,Married,0.0,0,1,,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,SP,69,443,14
9336,1969,PhD,Widow,0.0,0,1,,38,512,0,83,0,0,41,3,6,2,10,4,0,0,0,0,0,0,0,SP,56,636,18
2174,1954,Graduation,Single,0.0,1,1,,38,11,1,6,2,1,6,2,1,1,2,5,0,0,0,0,0,0,0,US,71,27,4
3197,1980,Graduation,Married,0.0,0,1,,38,275,59,107,69,101,59,2,6,4,8,4,0,0,0,0,0,0,0,SP,45,670,18
9185,1966,PhD,Single,0.0,0,0,,38,452,20,514,13,30,0,3,4,6,5,3,0,0,0,0,0,1,0,SP,59,1029,15
905,1986,Graduation,Divorced,0.0,1,0,,38,7,17,18,6,10,26,4,4,0,3,8,0,0,0,0,0,0,0,SA,39,84,7
10858,1975,Graduation,Together,0.0,1,1,,38,355,30,177,90,138,30,4,9,5,7,5,0,0,0,0,0,0,0,SP,50,820,21
8925,1965,Master,Married,0.0,0,1,,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,SP,60,1012,23
2499,1958,2n Cycle,Single,0.0,0,1,,38,204,97,97,21,118,26,1,5,2,10,4,0,0,0,0,0,0,0,SP,67,563,17
1109,1982,Master,Together,0.0,1,0,,38,6,0,5,0,0,1,1,1,0,2,7,0,0,0,0,0,0,0,SP,43,12,3
326,1973,Graduation,Married,0.0,1,1,,38,235,6,45,8,9,12,4,5,1,6,6,0,0,0,0,0,0,0,IND,52,315,12
10967,1963,Graduation,Divorced,0.0,1,1,,38,33,6,40,3,7,10,3,2,0,4,7,0,0,0,0,0,0,0,SA,62,99,6
5370,1973,PhD,Married,0.0,1,0,,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,SP,52,413,14
2098,1969,PhD,Married,0.0,2,0,,38,11,0,5,0,0,1,1,1,0,2,8,0,0,0,0,0,0,0,SP,56,17,3
1773,1978,2n Cycle,Married,0.0,0,0,,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,0,SA,47,57,5
5036,1984,PhD,Single,0.0,1,0,,38,252,3,42,4,3,102,2,4,5,3,6,0,0,0,0,0,0,0,SP,41,406,12
4856,1957,2n Cycle,Married,0.0,0,0,,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,0,0,IND,68,1853,24
8722,1957,2n Cycle,Married,0.0,0,0,,38,556,54,845,202,133,63,1,7,7,10,3,1,0,0,1,0,1,0,CA,68,1853,24
2156,1955,PhD,Married,0.0,1,1,,38,27,0,10,0,0,4,4,2,0,4,5,0,0,0,0,0,0,0,SP,70,41,6
2569,1987,Graduation,Married,0.0,0,0,,38,3,14,17,6,1,5,1,1,0,3,8,0,0,0,0,0,0,0,US,38,46,4
10151,1960,Graduation,Divorced,0.0,0,2,,38,317,46,247,151,46,139,1,4,5,12,3,0,0,0,0,0,0,0,SP,65,946,21
10473,1956,PhD,Widow,0.0,0,1,,38,158,19,288,25,0,38,1,6,4,9,7,0,1,1,0,0,1,0,SP,69,528,19
7079,1962,Graduation,Divorced,0.0,0,1,,38,897,23,207,15,11,92,5,9,6,12,6,0,0,0,0,0,0,0,SA,63,1245,27
6875,1965,PhD,Together,0.0,0,0,,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,0,CA,60,529,15
6728,1985,Graduation,Together,0.0,1,0,,38,16,0,17,6,3,6,2,1,0,3,9,0,0,0,0,0,0,0,SP,40,48,4
2471,1965,Graduation,Married,0.0,0,0,,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,0,SA,60,299,11
49,1970,Graduation,Single,0.0,1,0,,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,CA,55,25,4
4973,1970,Graduation,Single,0.0,1,0,,39,2,3,6,4,1,9,1,1,1,2,7,0,0,0,0,0,0,0,CA,55,25,4
6387,1976,PhD,Together,0.0,1,1,,39,42,0,17,0,0,18,3,2,1,3,5,1,0,0,0,0,0,0,SA,49,77,6
5866,1974,Graduation,Together,0.0,1,0,,39,97,3,66,12,7,34,3,4,1,4,7,0,0,0,0,0,0,0,SP,51,219,9
8523,1968,Graduation,Married,0.0,1,0,,39,24,1,16,12,2,5,3,4,0,3,8,0,0,0,0,0,0,0,CA,57,60,7
7901,1971,Master,Married,0.0,0,1,,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,AUS,54,22,3
898,1986,Graduation,Married,0.0,1,0,,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,SP,39,147,7
10242,1966,PhD,Together,0.0,1,1,,39,56,0,11,0,0,8,2,2,0,4,5,0,0,0,0,0,0,0,SP,59,75,6
5835,1976,PhD,Divorced,0.0,1,0,,39,21,2,28,3,2,9,3,2,0,4,8,0,0,0,0,0,0,0,SP,49,65,6
6919,1978,2n Cycle,Married,0.0,1,0,,39,4,7,15,13,9,15,3,2,1,3,6,0,0,0,0,0,0,0,SP,47,63,6
6197,1962,PhD,Single,0.0,1,1,,39,37,0,17,0,0,3,3,3,0,3,9,0,0,0,0,0,0,0,SP,63,57,6
10475,1970,Master,Together,0.0,0,1,,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,0,US,55,317,12
4201,1962,Graduation,Single,0.0,0,1,,39,229,7,137,4,0,91,5,4,2,8,5,0,0,0,0,0,0,0,IND,63,468,14
5092,1949,PhD,Widow,0.0,0,1,,39,380,0,47,6,0,34,4,7,1,7,8,0,1,0,0,0,1,0,SP,76,467,15
6566,1954,PhD,Married,0.0,1,1,,39,826,50,317,50,38,38,9,5,2,12,8,0,0,0,0,0,0,0,AUS,71,1319,19
6613,1970,Master,Married,0.0,1,0,,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,0,AUS,55,727,20
9094,1955,2n Cycle,Married,0.0,0,1,,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,1,0,SP,70,587,14
9847,1955,2n Cycle,Married,0.0,0,1,,39,313,15,47,20,0,192,2,7,4,3,6,0,0,0,0,0,0,0,SP,70,587,14
10767,1989,PhD,Together,0.0,0,0,,40,760,40,480,0,40,26,1,3,5,12,1,0,0,1,1,0,0,0,US,36,1346,20
7943,1975,PhD,Married,0.0,1,0,,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,0,SA,50,35,5
1055,1976,Master,Married,0.0,1,1,,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,GER,49,45,4
1458,1982,Master,Married,0.0,1,0,,40,8,3,19,3,3,8,3,3,0,3,6,0,0,0,0,0,0,0,SP,43,44,6
8402,1953,Master,Married,0.0,0,1,,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,0,AUS,72,794,20
6246,1953,Graduation,Single,0.0,0,0,,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,1,0,CA,72,1507,22
4654,1992,Graduation,Together,0.0,0,0,,40,571,12,523,63,60,24,1,3,10,5,2,0,0,0,0,0,0,0,SA,33,1253,18
6103,1948,Graduation,Married,0.0,0,0,,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,AUS,77,100,6
8147,1960,Graduation,Married,0.0,1,1,,40,28,0,11,0,0,9,3,2,0,3,8,0,0,0,0,0,0,0,SP,65,48,5
